date,item,unit_price,tax,transaction_amount,transaction_mode,transaction_currency
2023-09-04 03:33:28,simply,77.81,8.96,520.62,debit card,INR
2023-12-12 19:32:07,visit,61.65,5.86,270.04,credit card,USD
2023-09-21 12:11:53,them,86.81,9.43,673.68,credit card,USD
2024-03-31 08:58:17,expect,22.39,3.06,203.6,debit card,USD
2023-09-24 04:13:12,lose,6.13,0.38,45.57,UPI,INR
2023-12-09 21:37:15,claim,12.81,1.75,29.12,cash,USD
2023-07-24 02:46:11,mother,93.11,8.98,666.5569161897031,debit card,INR
2024-04-07 18:08:11,who,39.53,3.63,129.48,cash,INR
2023-08-04 21:42:27,company,14.06,0.86,119.36,debit card,INR
2024-01-12 17:57:14,thought,14.29,0.81,105.7,debit card,USD
2023-09-12 21:26:55,happen,31.85,2.7,138.2,debit card,INR
2023-07-17 19:17:04,own,4.14,0.36,22.5,debit card,INR
2024-01-01 14:45:57,share,19.93,1.7,129.78,debit card,USD
2024-01-01 12:21:49,arm,81.17,4.79,429.8,debit card,INR
2023-10-22 06:50:38,once,66.78,4.79,286.28,debit card,USD
2023-08-19 11:02:17,simple,6.06,0.32,12.76,credit card,USD
2024-05-08 08:00:18,threat,96.48,10.38,748.02,UPI,USD
2024-01-08 03:15:26,mention,93.19,10.35,103.54,cash,USD
2023-10-23 04:54:30,eat,67.89,6.67,74.56,UPI,INR
2023-05-19 01:32:25,police,73.75,6.47,240.66,credit card,INR
2024-03-26 23:14:02,war,39.2,5.86,90.12,cash,INR
2023-10-26 14:45:19,last,10.21,0.79,66.0,,USD
2024-02-16 07:54:17,word,72.4,8.2,80.6,UPI,USD
2024-01-03 01:17:49,explain,11.82,1.45,92.89,UPI,INR
2023-09-22 01:25:56,card,14.4,1.47,142.83,UPI,USD
2023-09-12 01:45:31,education,8.78,0.98,87.84,credit card,USD
2023-09-25 14:53:08,skin,48.74,5.94,382.76,UPI,INR
2023-08-31 09:38:39,land,34.97,4.54,355.59,credit card,USD
2024-02-17 10:25:58,save,58.94,8.75,676.9,cash,USD
2024-04-10 10:47:50,president,44.83,2.76,475.9,credit card,INR
2024-04-03 03:16:26,only,9.14,0.59,77.84,UPI,INR
2024-01-15 19:54:18,be,96.27,9.34,105.61,credit card,INR
2024-04-20 17:50:16,sing,14.08,1.71,47.37,cash,INR
2023-07-04 19:36:47,environmental,26.75,2.91,88.98,debit card,INR
2023-09-20 02:33:30,bag,38.9,5.22,88.24,debit card,INR
2023-09-06 02:36:11,open,78.53,7.29,4171.622032894006,credit card,INR
2023-08-10 21:38:35,measure,43.52,5.13,437.85,,INR
2023-10-04 10:54:36,others,13.6,1.86,15.46,credit card,USD
2023-10-21 14:24:36,recently,27.53,3.56,93.27,debit card,INR
2023-06-09 05:18:38,whole,40.36,4.39,447.5,cash,INR
2023-12-26 09:28:33,perform,1.59,0.16,10.5,credit card,INR
2024-03-06 12:45:28,thousand,96.43,14.04,994.23,debit card,INR
2024-01-13 09:49:20,future,95.49,8.99,626.88,debit card,INR
2024-01-28 11:29:59,dark,98.99,6.68,10476.488449537506,UPI,USD
2024-01-22 19:28:26,need,64.59,6.53,497.84,debit card,USD
2023-11-15 05:36:42,radio,67.21,4.01,712.2,cash,INR
2023-08-22 17:41:20,suggest,48.01,4.42,104.86,debit card,USD
2024-01-03 06:09:21,less,68.2,7.62,227.46,debit card,INR
2024-03-19 18:56:07,six,1.46,0.11,9.42,cash,INR
2023-10-02 22:17:35,or,40.01,2.18,84.38,UPI,INR
2023-07-02 18:06:03,future,73.02,3.9,538.44,debit card,USD
2023-06-03 10:12:27,I,2.19,0.23,4.84,credit card,INR
2024-02-08 09:18:10,region,39.57,3.5,430.7,debit card,USD
2023-09-02 07:16:01,firm,35.93,3.42,78.7,UPI,USD
2023-05-20 06:42:36,sound,37.79,3.2,286.93,cash,INR
2023-07-31 17:14:15,factor,95.61,8.92,627.18,cash,USD
2023-11-25 14:42:22,down,63.62,6.58,702.0,UPI,INR
2023-08-30 21:20:07,must,5.81,0.6,19.23,credit card,USD
2023-12-12 00:34:42,be,35.49,4.05,316.32,credit card,INR
2024-04-08 07:49:07,information,83.49,11.93,763.36,credit card,INR
2023-12-26 16:16:02,test,28.04,2.18,271.98,UPI,INR
2023-06-20 07:25:38,off,14.91,1.84,150.75,cash,USD
2023-08-12 07:50:19,central,60.93,7.62,342.75,credit card,USD
2023-11-07 14:01:10,after,84.89,7.53,277.26,debit card,INR
2024-03-28 14:08:43,trouble,76.05,9.93,257.94,debit card,INR
2024-02-05 16:38:58,better,42.63,3.64,92.54,UPI,USD
2023-08-07 19:46:41,officer,79.53,10.26,808.11,UPI,INR
2023-05-20 17:42:19,away,1.17,0.14,1.31,UPI,USD
2023-09-07 00:55:37,power,76.78,5.29,492.42,cash,INR
2024-04-13 16:52:25,adult,1.67,0.09,17.6,cash,INR
2024-03-12 19:02:42,Mr,25.26,3.24,85.5,cash,USD
2024-04-09 01:25:57,owner,32.81,3.16,215.82,debit card,USD
2023-11-17 08:30:37,per,48.57,2.48,306.3,UPI,INR
2023-10-10 16:41:19,hard,45.23,4.99,200.88,credit card,INR
2023-12-08 11:20:31,you,93.62,6.62,300.72,debit card,USD
2024-04-21 05:53:53,style,77.33,9.35,780.12,debit card,INR
2024-02-13 12:39:22,expert,13.95,1.48,30.86,cash,USD
2024-01-05 11:04:28,figure,50.2,5.58,502.02,debit card,USD
2024-01-17 21:36:22,degree,35.9,1.99,227.34,credit card,INR
2023-10-16 06:07:18,receive,1.87,0.24,10.55,cash,INR
2023-07-29 00:46:41,wear,6.99,0.47,29.84,UPI,INR
2023-10-07 05:18:49,short,24.42,2.29,106.84,debit card,USD
2023-06-20 18:12:15,table,23.62,1.92,127.7,cash,INR
2024-01-07 09:47:16,hour,92.65,7.76,301.23,debit card,INR
2024-04-30 03:26:03,evidence,35.33,4.51,278.88,debit card,INR
2023-12-04 11:08:52,help,45.94,2.96,391.2,UPI,USD
2023-06-12 09:02:54,live,96.19,8.9,840.72,cash,USD
2023-10-31 01:10:06,determine,89.7,6.6,288.9,debit card,USD
2024-01-26 16:19:20,item,53.51,7.44,365.7,cash,INR
2024-01-08 11:24:13,see,17.62,2.41,200.3,cash,USD
2023-09-14 14:36:30,process,35.57,2.87,269.08,cash,INR
2023-06-30 09:25:45,quickly,66.26,4.23,70.49,UPI,INR
2024-04-30 01:19:50,true,5.42,0.58,6.0,debit card,USD
2023-07-14 04:05:34,west,37.15,2.9,320.4,debit card,USD
2023-12-11 09:14:56,picture,9.47,1.24,74.97,UPI,USD
2024-03-17 23:04:59,professional,63.84,8.78,580.96,credit card,USD
2024-03-29 02:42:40,fly,53.6,3.16,340.56,debit card,INR
2024-04-15 06:43:44,wind,37.65,5.06,387.3849005370535,cash,INR
2023-05-24 11:00:28,Republican,36.9,2.86,357.84,credit card,USD
2024-04-28 01:34:42,about,7.46,0.79,49.5,credit card,USD
2024-02-22 02:50:23,hotel,18.83,1.6,204.3,UPI,INR
2023-10-29 22:08:42,message,77.1,9.8,260.7,credit card,USD
2023-08-01 20:15:02,old,50.29,6.2,564.9,UPI,INR
2023-11-19 06:57:35,best,71.81,5.37,540.26,debit card,INR
2024-02-23 23:33:46,movie,81.6,4.98,519.48,credit card,INR
2023-10-31 13:55:58,community,59.55,7.35,535.2,UPI,INR
2024-04-16 12:20:24,manage,91.64,8.72,501.8,debit card,USD
2023-12-17 14:35:22,police,37.11,3.35,40.46,debit card,INR
2024-05-01 23:30:19,population,52.67,4.94,460.88,UPI,USD
2023-12-05 21:37:26,likely,53.28,3.15,507.87,debit card,USD
2023-12-10 03:20:33,bag,29.81,1.76,126.28,UPI,USD
2024-02-18 08:22:49,authority,20.8,1.66,179.68,UPI,INR
2024-02-26 08:37:46,enter,2.3,0.27,23.13,cash,USD
2024-02-06 23:19:58,the,71.97,4.08,3266.6912579716754,cash,USD
2023-12-27 18:32:11,approach,92.45,5.62,588.42,credit card,INR
2023-10-08 12:53:41,continue,83.53,12.2,861.57,cash,USD
2024-04-23 00:43:30,mention,47.63,4.08,413.68,cash,USD
2023-06-22 16:32:28,under,98.88,6.62,105.5,UPI,INR
2024-02-02 22:16:16,fast,79.9,5.52,85.42,credit card,USD
2024-04-12 04:53:01,phone,92.14,6.65,493.95,cash,INR
2023-08-12 01:48:28,present,78.11,10.23,795.06,debit card,INR
2024-02-04 10:41:15,size,7.18,1.01,24.57,,USD
2023-10-08 22:35:23,society,42.43,4.22,419.85,UPI,INR
2024-03-25 15:31:44,deep,2.79,0.4,22.33,cash,INR
2023-06-09 13:37:56,PM,24.36,1.4,180.32,credit card,USD
2023-07-04 00:14:34,economic,80.62,8.74,625.52,UPI,USD
2023-11-18 11:45:07,pattern,83.51,5.04,88.55,cash,USD
2024-03-26 15:48:24,commercial,41.51,2.67,397.62,cash,USD
2023-09-22 18:05:40,some,97.52,9.68,643.2,,INR
2024-02-07 21:50:46,factor,78.73,4.35,498.48,credit card,USD
2023-12-06 00:54:49,address,4.35,0.52,4.87,UPI,INR
2023-05-25 18:18:49,ball,34.91,3.02,227.58,cash,USD
2023-06-07 12:18:02,enjoy,29.3,3.27,260.56,UPI,USD
2023-06-30 16:13:08,yourself,44.5,6.66,409.28,credit card,INR
2024-05-07 17:49:13,approach,25.6,2.03,110.52,cash,INR
2023-12-29 22:26:32,expert,84.29,6.8,910.9,UPI,INR
2023-12-17 23:42:19,summer,47.86,5.06,105.84,credit card,USD
2024-03-30 19:58:18,of,66.07,4.09,631.44,UPI,INR
2023-06-13 10:06:36,activity,88.78,12.47,5129.137945716559,debit card,INR
2024-02-21 06:43:03,loss,24.52,3.28,1866.9469384167246,UPI,USD
2024-03-05 22:37:12,challenge,84.96,9.56,661.64,debit card,INR
2023-08-03 12:19:32,later,19.1,2.13,148.61,debit card,INR
2024-02-15 14:29:20,threat,68.7,9.6,783.0,cash,INR
2024-04-18 10:48:43,color,2.26,0.22,19.84,debit card,USD
2023-06-30 05:01:18,page,17.94,1.74,78.72,credit card,INR
2023-08-07 23:46:21,gas,27.49,2.71,151.0,UPI,INR
2024-04-23 07:09:52,may,46.76,6.6,320.16,debit card,INR
2024-01-31 22:14:29,whatever,36.69,2.44,313.04,credit card,USD
2023-09-06 07:23:36,clearly,97.22,14.33,1003.95,cash,USD
2024-03-01 11:44:38,bill,55.46,5.04,605.0,credit card,INR
2024-03-02 18:16:42,seven,73.78,10.58,843.6,debit card,INR
2024-02-10 03:02:58,character,21.48,2.04,94.08,credit card,USD
2023-07-18 19:44:01,deal,86.02,4.37,361.56,credit card,USD
2023-11-22 00:46:08,with,8.99,0.54,47.65,credit card,INR
2023-08-16 19:53:22,base,40.74,3.56,44.3,UPI,INR
2023-07-28 22:17:21,serve,45.76,5.79,154.65,credit card,INR
2023-09-12 16:43:29,bring,20.45,1.48,43.86,UPI,USD
2023-07-21 22:57:12,hope,78.27,5.32,585.13,UPI,USD
2023-11-02 08:14:57,party,61.1,8.3,694.0,cash,INR
2023-07-19 15:10:47,note,44.39,2.45,140.52,cash,INR
2023-12-10 08:04:58,game,68.93,3.64,362.85,UPI,INR
2023-07-28 07:41:57,carry,39.66,5.85,273.06,debit card,INR
2023-07-19 23:15:06,admit,86.56,11.21,782.16,cash,USD
2024-04-29 02:34:23,only,88.82,10.22,792.32,UPI,INR
2023-05-30 05:15:47,be,74.56,9.91,760.23,UPI,USD
2023-08-19 20:44:51,official,12.1,1.39,94.43,credit card,USD
2023-12-21 00:50:00,own,81.04,8.31,714.8,cash,USD
2023-06-08 10:55:23,early,31.34,3.27,34.61,credit card,USD
2023-12-04 03:13:14,way,23.72,2.85,132.85,cash,INR
2023-11-11 00:57:21,anything,32.21,2.82,140.12,debit card,INR
2024-03-31 13:36:31,kitchen,59.25,5.66,584.19,credit card,INR
2023-06-17 11:04:25,right,16.76,1.89,111.9,cash,USD
2023-09-23 16:37:44,back,17.7,1.53,192.3,UPI,USD
2023-10-28 02:24:46,care,82.84,8.91,825.75,credit card,INR
2023-07-23 18:40:54,compare,70.21,9.05,79.26,,USD
2024-03-17 13:24:09,none,76.92,4.39,569.17,UPI,USD
2024-03-18 13:36:41,day,20.77,2.01,68.34,credit card,INR
2023-08-19 01:23:18,perhaps,50.97,6.76,404.11,cash,INR
2024-02-24 22:47:07,available,45.47,2.48,335.65,debit card,INR
2023-05-27 16:57:54,particularly,22.46,2.49,74.85,debit card,INR
2023-11-13 23:22:54,woman,13.17,0.97,56.56,cash,INR
2024-03-16 00:26:57,all,30.89,2.4,299.61,debit card,INR
2024-01-28 14:54:13,side,63.98,8.32,471.9630410092121,debit card,INR
2023-08-18 08:06:47,information,92.78,11.58,1043.6,UPI,USD
2023-11-03 17:42:59,own,20.14,1.97,44.22,UPI,USD
2024-01-31 02:32:36,senior,87.95,6.13,846.72,cash,INR
2024-01-12 10:56:51,think,46.61,3.77,100.76,UPI,USD
2023-09-16 16:23:41,vote,64.1,4.22,546.56,UPI,INR
2023-06-18 13:14:23,contain,68.22,6.52,747.4,UPI,INR
2023-11-04 14:07:42,growth,31.6,4.17,250.39,credit card,USD
2023-10-06 12:16:22,mother,2.63,0.25,8.64,UPI,USD
2023-11-26 14:10:10,side,31.34,4.68,324.18,UPI,USD
2024-04-26 05:47:57,rather,74.99,8.28,749.43,UPI,INR
2023-05-22 05:28:23,treat,89.13,6.67,958.0,cash,INR
2023-09-29 01:21:21,movement,92.33,6.38,592.26,UPI,INR
2023-11-23 01:57:07,reveal,79.25,9.6,88.85,credit card,INR
2024-04-21 07:15:14,popular,70.28,4.77,75.05,credit card,INR
2024-03-04 12:37:28,require,69.62,10.32,559.58,credit card,INR
2023-07-28 15:40:55,hear,54.5,7.94,249.76,debit card,USD
2023-08-02 18:59:57,international,91.84,11.39,206.46,debit card,INR
2023-07-28 13:21:00,hear,70.29,7.98,704.43,debit card,INR
2023-06-02 02:43:02,suddenly,62.57,8.38,283.8,debit card,USD
2024-01-29 09:37:31,doctor,47.76,6.79,109.1,cash,USD
2024-01-01 19:39:08,according,64.55,5.02,695.7,debit card,INR
2023-09-11 22:23:36,difficult,5.96,0.42,63.8,cash,INR
2023-07-18 14:52:58,American,76.44,6.54,497.88,UPI,INR
2023-07-02 00:03:18,cut,44.21,6.45,253.3,UPI,INR
2024-04-18 21:21:49,his,40.84,4.18,90.04,UPI,USD
2023-11-20 18:22:18,on,99.66,5.92,211.16,cash,INR
2024-02-17 06:44:16,plant,61.38,5.47,200.55,debit card,INR
2023-10-01 05:19:59,accept,32.88,4.31,371.9,cash,USD
2023-07-23 20:26:37,catch,29.09,3.86,329.5,cash,INR
2023-09-12 02:18:37,all,10.29,0.69,87.84,UPI,USD
2024-03-30 04:58:39,treat,92.47,11.29,207.52,debit card,USD
2023-12-04 21:01:25,campaign,21.08,1.55,181.04,credit card,INR
2024-04-30 11:47:57,red,64.67,7.67,506.38,credit card,USD
2024-02-23 21:39:44,scientist,65.06,3.65,549.68,UPI,USD
2024-01-27 18:49:20,picture,73.34,9.65,829.9,cash,INR
2024-01-27 02:32:31,food,58.79,6.96,263.0,debit card,INR
2024-01-29 09:31:49,capital,85.53,6.26,458.95,credit card,USD
2024-04-22 06:38:25,try,12.47,1.22,478.2276565643984,credit card,USD
2024-02-13 03:36:55,entire,49.95,3.18,318.78,debit card,INR
2023-07-08 15:00:12,today,50.04,7.06,171.3,debit card,INR
2023-11-27 21:40:25,arm,41.8,3.95,228.75,debit card,USD
2023-12-21 20:23:31,wall,95.29,12.04,536.65,UPI,USD
2023-08-28 05:30:58,energy,13.01,1.56,72.85,cash,USD
2023-08-20 07:22:30,company,53.79,5.69,535.32,cash,USD
2024-02-29 22:00:08,number,65.03,7.48,580.08,credit card,USD
2023-08-30 06:29:58,billion,76.98,10.95,791.37,debit card,USD
2024-04-28 08:28:50,fact,12.34,1.42,312.2043442455233,credit card,USD
2023-07-04 17:36:24,the,39.6,3.98,348.64,cash,INR
2023-08-26 02:47:14,thus,50.69,3.09,484.02,UPI,USD
2024-04-23 18:11:06,race,86.29,11.25,97.54,UPI,USD
2023-12-23 22:47:27,practice,3.63,0.47,20.5,UPI,INR
2023-11-06 05:36:53,Congress,47.5,3.85,462.15,credit card,USD
2024-03-04 10:56:01,reason,98.33,7.05,632.28,debit card,INR
2024-03-22 14:49:07,close,30.23,1.98,322.1,UPI,INR
2023-11-25 03:12:11,wide,72.61,5.47,546.56,credit card,USD
2023-11-04 23:58:06,skin,61.17,3.85,325.1,debit card,INR
2023-12-30 20:54:36,imagine,32.42,4.28,146.8,credit card,INR
2024-01-12 22:29:13,woman,91.76,11.1,617.16,UPI,INR
2023-07-08 14:58:36,behavior,17.72,2.09,99.05,debit card,USD
2023-08-10 23:51:27,vote,99.4,8.25,430.6,cash,INR
2024-02-21 08:51:06,their,81.06,5.62,866.8,credit card,USD
2024-03-06 02:02:05,none,63.38,5.45,550.64,UPI,USD
2023-05-24 17:04:34,unit,83.22,10.93,376.6,UPI,USD
2024-03-07 00:15:55,perform,18.8,2.73,86.12,cash,USD
2023-06-23 02:50:48,drug,7.76,0.45,49.26,UPI,USD
2023-11-08 11:45:51,produce,75.09,5.91,405.0,UPI,USD
2023-07-01 19:23:56,often,48.44,6.52,274.8,debit card,USD
2024-01-14 02:18:02,say,36.4,1.97,191.85,UPI,USD
2024-01-16 02:57:18,industry,29.54,2.42,255.68,credit card,USD
2024-01-15 06:46:54,all,74.56,8.13,165.38,debit card,INR
2024-04-22 01:26:41,choice,65.11,8.44,2999.5031103903784,cash,USD
2023-11-08 16:12:02,until,22.41,1.32,1626.244683581246,debit card,INR
2024-02-04 08:29:06,conference,23.54,2.03,102.28,,INR
2023-08-02 20:10:39,skill,32.48,3.95,182.15,credit card,INR
2023-08-01 14:43:53,brother,30.35,4.36,208.26,credit card,USD
2024-05-15 12:50:58,wide,28.98,2.24,312.2,credit card,INR
2023-07-21 00:39:40,well,60.33,4.07,2460.4499461376186,debit card,INR
2023-12-24 22:15:53,game,70.68,4.52,752.0,debit card,USD
2023-10-18 15:58:51,benefit,11.1,1.06,85.12,cash,INR
2024-04-30 19:21:22,identify,29.15,3.49,195.84,debit card,INR
2023-09-25 10:46:12,attorney,19.85,1.43,1529.0885028846433,,USD
2023-10-26 19:01:51,structure,19.17,1.88,126.3,credit card,INR
2024-01-15 23:09:47,billion,49.23,3.15,261.9,UPI,INR
2024-03-12 05:11:14,someone,35.98,4.39,363.33,debit card,INR
2023-12-12 19:14:20,federal,10.38,1.3,70.08,UPI,USD
2024-01-14 06:44:39,indicate,31.33,4.0,247.31,credit card,INR
2023-07-10 13:32:17,American,58.44,4.97,507.28,credit card,INR
2024-02-28 13:29:21,quickly,9.66,0.69,103.5,UPI,INR
2023-10-20 15:09:19,around,18.51,1.51,20.02,credit card,INR
2023-07-19 17:46:02,available,61.74,9.06,354.0,cash,USD
2023-11-27 23:27:20,style,51.77,6.33,464.8,cash,USD
2024-02-23 11:45:25,college,93.67,6.79,200.92,cash,USD
2023-10-13 13:33:50,accept,53.84,3.5,3979.9382512726297,credit card,INR
2023-12-22 09:45:54,contain,27.68,3.75,157.15,cash,USD
2023-12-30 11:12:13,difficult,45.99,4.96,50.95,debit card,USD
2024-04-22 01:33:43,task,99.68,5.06,104.74,credit card,INR
2023-10-07 10:06:21,pay,80.66,10.2,181.72,UPI,USD
2023-06-21 16:16:26,yeah,3.16,0.24,30.6,cash,INR
2024-03-22 01:30:20,safe,6.29,0.5,54.32,debit card,INR
2023-10-15 18:29:19,maybe,19.78,2.82,158.2,cash,USD
2023-05-22 11:54:35,analysis,21.43,1.45,228.8,credit card,INR
2024-04-20 05:27:54,voice,42.76,3.66,464.2,credit card,USD
2023-07-28 01:00:25,series,51.78,3.75,388.71,cash,USD
2023-08-16 07:35:30,reduce,36.07,4.99,123.18,credit card,INR
2024-04-20 11:56:33,seat,99.33,13.99,1133.2,debit card,USD
2024-02-29 05:07:39,himself,15.15,1.85,34.0,credit card,USD
2024-03-16 04:01:50,stock,88.69,10.66,298.05,UPI,USD
2023-08-01 02:35:17,manage,77.84,9.42,261.78,cash,USD
2024-03-15 15:53:59,inside,35.16,2.16,1993.4921870978294,cash,INR
2024-03-04 13:03:06,mention,65.17,6.18,428.1,UPI,USD
2023-05-25 13:23:28,huge,22.71,1.81,171.64,debit card,USD
2024-04-12 00:51:05,suffer,2.92,0.3,3.22,cash,USD
2024-02-02 17:27:13,maintain,95.63,10.92,852.4,credit card,USD
2023-08-29 14:56:26,near,44.58,3.94,388.16,debit card,USD
2023-07-10 23:45:47,authority,34.01,3.63,376.4,UPI,INR
2023-10-20 16:06:27,mother,44.05,3.38,189.72,cash,USD
2023-10-16 05:27:04,leader,25.72,3.71,264.87,UPI,USD
2024-02-19 07:09:08,environmental,27.19,3.4,152.95,credit card,INR
2024-03-02 16:17:11,woman,48.94,5.29,379.61,credit card,USD
2024-02-06 09:58:45,past,56.68,8.23,649.1,credit card,USD
2023-08-28 20:05:47,ground,60.05,5.25,522.4,cash,INR
2023-11-09 21:12:19,pretty,50.86,4.51,332.22,,INR
2023-09-19 02:23:09,bed,28.65,1.47,240.96,UPI,USD
2023-10-30 05:34:48,however,61.21,8.82,70.03,credit card,INR
2023-07-04 09:55:59,do,28.29,3.21,157.5,cash,USD
2024-01-15 04:10:50,course,91.35,8.4,698.25,UPI,INR
2024-03-13 12:38:44,manager,67.46,3.94,214.2,credit card,INR
2023-11-29 22:34:27,accept,46.93,4.22,102.3,UPI,USD
2023-08-19 01:28:26,investment,45.64,3.87,445.59,cash,INR
2024-04-30 00:34:49,half,27.98,3.18,218.12,cash,INR
2024-03-04 12:30:04,investment,69.26,4.6,3476.340928334305,credit card,USD
2023-05-21 09:39:43,already,30.38,2.38,65.52,debit card,INR
2024-05-13 16:00:17,natural,4.38,0.5,19.52,credit card,USD
2024-03-24 00:27:18,alone,33.28,4.14,37.42,debit card,USD
2023-11-08 01:37:58,attack,52.78,6.92,59.7,debit card,INR
2023-05-16 20:08:49,tell,20.42,2.09,135.06,UPI,INR
2024-04-18 09:02:17,conference,95.11,8.53,621.84,credit card,INR
2023-10-27 04:45:52,final,69.77,10.23,400.0,,INR
2023-08-17 01:08:59,discuss,79.74,10.16,809.1,cash,INR
2023-09-20 20:46:20,agree,81.09,8.87,4321.1736523021455,cash,INR
2023-08-03 22:12:19,firm,18.69,2.12,208.1,UPI,INR
2023-08-06 11:16:19,high,87.52,12.4,399.68,UPI,INR
2023-08-10 07:10:26,set,69.02,5.33,2598.098832002432,UPI,INR
2024-02-21 02:02:57,research,79.08,5.14,589.54,debit card,USD
2023-12-02 08:17:46,issue,93.6,11.47,315.21,debit card,INR
2023-08-01 19:27:36,wall,15.19,1.06,65.0,UPI,USD
2024-01-11 12:40:14,TV,8.66,1.21,19.74,UPI,USD
2024-01-03 02:57:16,teacher,82.56,5.06,525.72,UPI,USD
2024-02-04 15:27:06,heavy,17.39,1.27,93.3,UPI,INR
2024-03-18 05:35:54,skill,82.75,5.34,176.18,cash,USD
2023-11-19 16:13:17,town,18.54,2.38,62.76,credit card,INR
2024-04-26 08:05:49,color,19.55,2.62,22.17,debit card,INR
2023-10-16 05:32:39,nothing,90.65,8.26,494.55,debit card,USD
2023-09-28 14:02:01,music,24.46,3.56,196.14,cash,INR
2023-07-21 10:35:00,because,55.56,5.13,121.38,cash,USD
2023-08-31 15:44:01,data,48.1,4.04,417.12,UPI,USD
2024-01-02 20:51:32,kid,49.73,5.34,165.21,credit card,INR
2023-08-23 01:00:15,very,63.05,8.34,499.73,UPI,INR
2023-11-05 15:14:57,whom,66.81,8.0,224.43,cash,INR
2023-12-27 21:56:37,movement,29.12,3.64,327.6,credit card,INR
2024-05-10 21:22:59,lot,54.55,7.61,124.32,debit card,USD
2023-05-17 18:16:52,service,68.71,9.68,156.78,debit card,USD
2024-02-03 09:06:23,appear,51.78,5.45,228.92,UPI,USD
2023-07-27 16:58:30,such,8.54,0.78,83.88,debit card,USD
2024-04-07 10:39:50,thought,98.43,10.81,983.16,cash,USD
2023-06-12 21:24:14,career,54.55,6.52,305.35,debit card,USD
2023-05-25 23:10:31,Mrs,60.12,3.29,253.64,credit card,INR
2023-08-27 22:04:53,skill,91.02,6.14,777.28,debit card,INR
2023-06-26 13:03:06,home,26.74,1.78,285.2,cash,INR
2023-10-22 09:31:28,outside,7.53,0.64,73.53,debit card,USD
2024-05-10 00:56:39,economy,5.27,0.3,38.99,UPI,INR
2024-04-05 10:30:20,guy,35.5,2.27,377.7,credit card,INR
2023-07-29 02:00:38,as,58.74,5.86,646.0,debit card,INR
2024-04-14 22:58:40,girl,52.95,7.84,425.53,credit card,USD
2023-07-02 00:26:53,education,24.61,2.2,26.81,credit card,INR
2023-06-12 16:57:51,door,72.31,9.86,164.34,UPI,INR
2024-05-06 05:22:21,life,55.59,4.42,480.08,UPI,USD
2023-07-20 06:15:28,knowledge,75.58,3.91,2649.7720838168207,debit card,INR
2023-11-04 11:12:10,education,54.63,3.36,231.96,cash,USD
2023-09-06 11:28:48,add,35.94,2.0,189.7,cash,INR
2023-11-20 23:59:48,by,41.97,3.58,136.65,UPI,USD
2024-05-03 23:07:43,process,80.13,5.44,171.14,credit card,INR
2023-12-21 18:53:57,music,31.06,4.17,246.61,cash,INR
2024-04-06 09:08:56,appear,93.76,13.01,533.85,UPI,INR
2024-05-13 22:19:45,arm,70.83,6.33,771.6,cash,USD
2023-11-19 22:19:37,each,41.95,5.46,237.05,debit card,USD
2024-02-27 21:36:24,budget,61.73,3.31,390.24,cash,INR
2023-10-08 21:09:05,positive,41.7,2.82,445.2,debit card,USD
2023-08-30 14:37:54,window,4.76,0.38,15.42,UPI,INR
2023-10-22 08:03:07,join,21.16,1.37,67.59,debit card,USD
2023-11-09 06:50:11,indicate,77.96,7.66,171.24,debit card,USD
2023-07-05 05:30:32,certain,1.18,0.17,12.15,,INR
2024-03-01 09:49:19,Mrs,99.23,6.43,739.62,debit card,USD
2024-02-20 21:26:23,also,89.29,12.67,1019.6,UPI,INR
2024-05-04 19:20:23,single,51.93,4.44,281.85,credit card,INR
2023-05-19 20:56:26,nothing,19.16,1.82,41.96,UPI,USD
2023-12-08 01:03:55,machine,43.62,2.47,230.45,cash,USD
2023-11-13 04:10:45,finally,9.88,1.38,67.56,cash,USD
2023-12-17 16:07:50,service,89.69,9.41,297.3,debit card,INR
2023-07-13 01:22:49,improve,1.89,0.17,20.6,UPI,USD
2023-08-16 17:19:48,account,3.34,0.33,203.5231453116505,credit card,INR
2023-09-23 03:47:36,manager,7.69,1.0,86.9,cash,INR
2023-08-01 20:46:43,new,60.42,3.61,512.24,UPI,INR
2023-11-10 06:20:26,stay,83.89,5.24,267.39,credit card,USD
2023-09-04 14:11:20,study,34.45,4.82,314.16,UPI,USD
2024-02-05 20:53:46,identify,34.08,5.06,391.4,cash,USD
2023-07-27 23:49:19,heart,18.87,2.17,42.08,cash,INR
2024-01-16 08:38:36,operation,1.13,0.13,10.08,debit card,INR
2023-12-30 00:17:31,health,22.82,2.7,178.64,debit card,USD
2023-07-09 08:35:10,single,25.52,3.66,87.54,UPI,USD
2023-05-26 16:21:37,ready,93.14,7.19,200.66,UPI,USD
2023-07-31 02:03:22,main,58.06,3.35,122.82,debit card,USD
2023-10-16 02:58:16,quality,95.4,5.92,1013.2,credit card,INR
2023-06-05 15:15:55,exist,60.43,5.83,132.52,UPI,USD
2024-02-10 12:58:01,buy,24.9,2.36,109.04,cash,USD
2023-11-28 19:02:18,successful,77.61,8.26,85.87,credit card,INR
2023-09-10 09:20:26,its,58.43,8.28,200.13,credit card,USD
2024-04-01 00:58:58,side,56.51,5.64,435.05,cash,USD
2023-08-18 21:24:12,spend,21.93,2.16,48.18,credit card,INR
